Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/timeline,7585,5,390,383.02183541463467,29.00569400026143,10475.521966000088,2113.1795649307846,128.31019080808514,0.08458153645885638,390,410,420,430,460,590,1000,1500,10000,10000,10000
,Aggregated,7585,5,390,383.02183541463467,29.00569400026143,10475.521966000088,2113.1795649307846,128.31019080808514,0.08458153645885638,390,410,420,430,460,590,1000,1500,10000,10000,10000
