Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/timeline,1307,0,42,45.05189897551033,33.84763799931534,254.3861399999514,2114.786534047437,22.12061807140744,0.0,42,45,47,48,53,58,66,86,250,250,250
,Aggregated,1307,0,42,45.05189897551033,33.84763799931534,254.3861399999514,2114.786534047437,22.12061807140744,0.0,42,45,47,48,53,58,66,86,250,250,250
