Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/timeline,4273,5,270,275.60872683571506,7.19459099946107,10227.8188399996,2112.1142054762463,72.30780032618807,0.08461011037466426,270,280,290,300,310,330,360,390,5300,10000,10000
,Aggregated,4273,5,270,275.60872683571506,7.19459099946107,10227.8188399996,2112.1142054762463,72.30780032618807,0.08461011037466426,270,280,290,300,310,330,360,390,5300,10000,10000
