Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/timeline,8924,8,780,657.3207734180947,30.08906200011552,10028.93065599892,2112.777790228597,150.9780170701785,0.13534560024220396,780,910,940,950,990,1000,1100,1300,1900,10000,10000
,Aggregated,8924,8,780,657.3207734180947,30.08906200011552,10028.93065599892,2112.777790228597,150.9780170701785,0.13534560024220396,780,910,940,950,990,1000,1100,1300,1900,10000,10000
