Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/timeline,1194,0,40,48.46971468847625,31.658283001888776,2593.115432999184,2115.033500837521,20.566531914787717,0.0,40,43,46,48,65,81,97,130,290,2600,2600
,Aggregated,1194,0,40,48.46971468847625,31.658283001888776,2593.115432999184,2115.033500837521,20.566531914787717,0.0,40,43,46,48,65,81,97,130,290,2600,2600
