Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/timeline,21192,14,3000,2710.4945034798607,30.06822599854786,15025.367197000378,2113.2582106455266,356.9678814895276,0.23582249626525983,3000,3000,3100,3100,3200,3400,6200,7800,9300,15000,15000
,Aggregated,21192,14,3000,2710.4945034798607,30.06822599854786,15025.367197000378,2113.2582106455266,356.9678814895276,0.23582249626525983,3000,3000,3100,3100,3200,3400,6200,7800,9300,15000,15000
