Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/timeline,337,10,7800,8165.262837729846,11.831306001113262,20058.58498300222,2048.646884272997,5.7153995559079185,0.16959642599133287,7800,8000,8100,8200,10000,14000,15000,16000,20000,20000,20000
,Aggregated,337,10,7800,8165.262837729846,11.831306001113262,20058.58498300222,2048.646884272997,5.7153995559079185,0.16959642599133287,7800,8000,8100,8200,10000,14000,15000,16000,20000,20000,20000
