Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777966648,50,,Aggregated,4.600000,0.000000,10000,11000,11000,11000,11000,13000,15000,15000,15000,15000,15000,180,10,10000,9206.577374283246,57.146899998770095,15033.743436004443,1990.8944444444444
1777966649,50,,Aggregated,4.600000,0.000000,10000,11000,11000,11000,11000,13000,15000,15000,15000,15000,15000,185,10,10000,9271.442857275619,57.146899998770095,15033.743436004443,1993.945945945946
1777966650,50,,Aggregated,4.500000,0.000000,10000,11000,11000,11000,11000,14000,15000,15000,15000,15000,15000,190,10,10000,9330.893341747285,57.146899998770095,15033.743436004443,1996.9315789473685
1777966651,50,,Aggregated,4.800000,0.000000,10000,11000,11000,11000,11000,14000,15000,15000,15000,15000,15000,197,10,10000,9394.3591366396,57.146899998770095,15033.743436004443,2000.8781725888325
1777966652,50,,Aggregated,4.800000,0.000000,10000,11000,11000,11000,11000,13000,15000,15000,15000,15000,15000,204,10,10000,9444.010502112802,57.146899998770095,15033.743436004443,2004.5049019607843
1777966653,50,,Aggregated,4.900000,0.000000,10000,11000,11000,11000,12000,13000,15000,15000,15000,15000,15000,210,10,10000,9476.92563733338,57.146899998770095,15033.743436004443,2007.5285714285715
1777966654,50,,Aggregated,4.900000,0.000000,10000,11000,11000,11000,11000,13000,15000,15000,15000,15000,15000,214,10,10000,9469.973332663594,57.146899998770095,15033.743436004443,2009.3878504672898
1777966655,50,,Aggregated,4.800000,0.000000,10000,11000,11000,11000,11000,13000,15000,15000,15000,15000,15000,218,10,10000,9461.419809394542,57.146899998770095,15033.743436004443,2011.1834862385322
1777966656,50,,Aggregated,5.500000,0.000000,10000,11000,11000,11000,11000,13000,15000,15000,15000,15000,15000,223,10,10000,9451.230528421605,57.146899998770095,15033.743436004443,2013.3677130044844
1777966657,50,,Aggregated,5.500000,0.000000,10000,11000,11000,11000,11000,13000,15000,15000,15000,15000,15000,228,10,10000,9446.112716315865,57.146899998770095,15033.743436004443,2015.407894736842
1777966658,50,,Aggregated,5.500000,0.000000,10000,11000,11000,11000,11000,13000,15000,15000,15000,15000,15000,230,10,10000,9446.121679100112,57.146899998770095,15033.743436004443,2016.2217391304348
1777966659,50,,Aggregated,5.400000,0.000000,10000,11000,11000,11000,11000,13000,15000,15000,15000,15000,15000,235,10,10000,9453.981731221396,57.146899998770095,15033.743436004443,2018.1191489361702
1777966660,50,,Aggregated,5.200000,0.000000,10000,11000,11000,11000,11000,13000,15000,15000,15000,15000,15000,242,10,10000,9469.05994227283,57.146899998770095,15033.743436004443,2020.7685950413222
1777966661,50,,Aggregated,5.200000,0.000000,10000,11000,11000,11000,11000,13000,15000,15000,15000,15000,15000,246,10,10000,9480.833233573305,57.146899998770095,15033.743436004443,2022.2073170731708
1777966662,50,,Aggregated,4.900000,0.000000,10000,11000,11000,11000,11000,13000,15000,15000,15000,15000,15000,251,10,10000,9459.15016152202,57.146899998770095,15033.743436004443,2023.9243027888447
1777966663,50,,Aggregated,5.100000,0.000000,10000,11000,11000,11000,11000,13000,15000,15000,15000,15000,15000,258,10,10000,9490.53977937615,57.146899998770095,15033.743436004443,2026.2403100775193
1777966664,50,,Aggregated,5.000000,0.000000,10000,11000,11000,11000,11000,13000,15000,15000,15000,15000,15000,262,10,10000,9510.487967984896,57.146899998770095,15033.743436004443,2027.5076335877864
